454.44444444444446	0.0688
556.6666666666666	0.063
738.8888888888889	0.0729
747.7777777777778	0.0763
796.6666666666666	0.1587
818.8888888888889	0.1379
850.0	0.0566
916.6666666666666	0.161
996.6666666666666	0.10070000000000001
1041.111111111111	0.2149
1130.0	0.1856
1152.2222222222222	0.2543
1210.0	0.3144
1241.111111111111	0.5928
1272.2222222222222	0.8348000000000001
1334.4444444444443	0.0547
1370.0	0.18130000000000002
1436.6666666666667	0.2085
1472.2222222222222	0.1642
1516.6666666666667	1.0
1610.0	0.1285
1645.5555555555557	0.0777
2850.0	0.0976
2925.5555555555557	0.1326
2956.6666666666665	0.1518
2987.777777777778	0.09380000000000001
3010.0	0.1578
3063.3333333333335	0.0848
3090.0	0.0884
3596.6666666666665	0.3978
