3915.25	0.0824247274182256
3775.25	0.07542262678803653
3644.0	0.076923076923077
3322.75	0.08952685805741735
3096.5	0.5745723717115134
3094.0	0.5775732719815946
3057.75	0.4143242972891868
3044.0	0.3234970491147345
3026.5	0.6624987496248875
3009.0	0.5678703611083326
2985.25	0.9749924977493247
2964.0	0.8797639291787536
2932.75	0.9978993698109432
2880.25	0.9115734720416124
2867.75	0.9431829548864659
2859.0	0.8756626988096429
2845.25	0.9416825047514255
2774.0	0.17055116534960496
2735.25	0.29908972691807545
2734.0	0.29668900670201065
2671.5	0.1537461238371512
2617.75	0.13684105231569482
2579.0	0.1274382314694409
2477.75	0.12313694108232477
2404.0	0.1163349004701411
2249.0	0.1228368510553167
1999.0	0.14064219265779737
1962.75	0.13023907172151653
1909.0	0.1260378113434031
1874.0	0.1315394618385516
1824.0	0.13674102230669202
1780.25	0.2445733720116035
1714.0	0.16705011503451048
1672.75	0.27698309492847867
1641.5	0.8835650695208562
1451.5	0.9146744023206962
1446.5	0.8722616785035511
1435.25	0.9466840052015605
1374.0	0.8192457737321196
1329.0	0.26838051415424635
1324.0	0.2566770031009303
1309.0	0.27608282484745433
1285.25	0.250775232569771
1264.0	0.15284585375612686
1251.5	0.1996598979693909
1237.75	0.24447334200260082
1204.0	0.18945683705111543
1202.75	0.18995698709612888
1179.0	0.07922376713013908
1170.25	0.05741722516755037
1151.5	0.42062618785635697
1145.25	0.43593077923377016
1111.5	0.12493748124437341
1109.0	0.12243673101930584
1075.25	0.09012703811143348
1071.5	0.0878263479043714
1064.0	0.07382214664399328
1047.75	0.3256977093127939
1014.0	0.31949584875462644
999.0	0.1239371811543464
984.0	0.14454336300890272
970.25	0.0691207362208663
954.0	0.25947784335300594
935.25	0.08942682804841466
911.5	0.6706011803541062
909.0	0.6694008202460737
885.25	1.0
797.75	0.7450235070521156
795.25	0.7433229968990697
759.0	0.15644693408022414
636.5	0.058117435230569205
540.25	0.3103931179353807
520.25	0.1864559367810344
489.0	0.2051615484645394
