463.3333333333333	0.15199999999999997
694.4444444444445	0.5054000000000001
730.0	1.0
1023.3333333333334	0.0641
1032.2222222222222	0.0709
1045.5555555555557	0.0698
1076.6666666666667	0.0702
1090.0	0.0622
1392.2222222222222	0.051300000000000005
1450.0	0.0902
1463.3333333333333	0.09720000000000001
1490.0	0.2367
1498.888888888889	0.2622
1507.7777777777778	0.2357
1534.4444444444443	0.0603
1610.0	0.1337
2885.5555555555557	0.1835
2934.4444444444443	0.3213
2987.777777777778	0.12109999999999999
3045.5555555555557	0.5753
3076.6666666666665	0.40719999999999995
3085.5555555555557	0.39569999999999994
